date,aircraft_id,from_airport,to_airport,route,total_time,pic,sic,night,solo,cross_country,nvg,nvgo_ops,distance,day_takeoffs,day_landings_full_stop,night_takeoffs,night_landings_full_stop,all_landings,actual_instrument,simulated_instrument,hobbs_start,hobbs_end,tach_start,tach_end,holds,dual_given,dual_received,simulated_flight,ground_training,instructor_name,instructor_comments,flight_review,checkride,ipc,nvg_proficiency,faa_6158,pilot_comments
1999-05-12,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-12,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-12,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-13,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-13,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-16,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-16,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-17,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-17,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-17,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-20,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-20,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-20,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-20,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-20,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-05-20,00000000-0000-0000-0000-000000000377,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-06-10,00000000-0000-0000-0000-000000000374,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-06-13,00000000-0000-0000-0000-000000000369,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-06-24,00000000-0000-0000-0000-000000000378,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-06-24,00000000-0000-0000-0000-000000000379,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-06-24,00000000-0000-0000-0000-000000000379,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-06-24,00000000-0000-0000-0000-000000000379,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-06-25,00000000-0000-0000-0000-000000000379,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-06-25,00000000-0000-0000-0000-000000000379,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-07-03,00000000-0000-0000-0000-000000000373,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-07-15,00000000-0000-0000-0000-000000000380,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-07-16,00000000-0000-0000-0000-000000000381,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-07-16,00000000-0000-0000-0000-000000000381,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-07-18,00000000-0000-0000-0000-000000000381,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-07-25,00000000-0000-0000-0000-000000000374,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-07-25,00000000-0000-0000-0000-000000000374,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-07-25,00000000-0000-0000-0000-000000000374,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-07-31,00000000-0000-0000-0000-000000000380,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-08-01,00000000-0000-0000-0000-000000000380,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-08-14,00000000-0000-0000-0000-000000000380,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-08-14,00000000-0000-0000-0000-000000000380,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-08-19,00000000-0000-0000-0000-000000000380,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-08-29,00000000-0000-0000-0000-000000000370,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-09-05,00000000-0000-0000-0000-000000000372,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-09-05,00000000-0000-0000-0000-000000000372,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-09-11,00000000-0000-0000-0000-000000000374,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-09-11,00000000-0000-0000-0000-000000000374,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-09-12,00000000-0000-0000-0000-000000000382,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-09-17,00000000-0000-0000-0000-000000000382,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-09-26,00000000-0000-0000-0000-000000000382,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-09-26,00000000-0000-0000-0000-000000000369,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-09-26,00000000-0000-0000-0000-000000000369,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-10-30,00000000-0000-0000-0000-000000000382,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-10-30,00000000-0000-0000-0000-000000000382,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-11-14,00000000-0000-0000-0000-000000000369,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-11-21,00000000-0000-0000-0000-000000000374,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-11-22,00000000-0000-0000-0000-000000000383,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-11-28,00000000-0000-0000-0000-000000000374,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-12-26,00000000-0000-0000-0000-000000000374,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-12-29,00000000-0000-0000-0000-000000000374,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
1999-12-29,00000000-0000-0000-0000-000000000374,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-01-08,00000000-0000-0000-0000-000000000374,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-01-09,00000000-0000-0000-0000-000000000374,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-01-25,00000000-0000-0000-0000-000000000370,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-06,00000000-0000-0000-0000-000000000384,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-06,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-06,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-07,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-07,00000000-0000-0000-0000-000000000386,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-08,00000000-0000-0000-0000-000000000386,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-08,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-09,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-09,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-10,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-10,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-11,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-12,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-13,00000000-0000-0000-0000-000000000386,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-14,00000000-0000-0000-0000-000000000387,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-14,00000000-0000-0000-0000-000000000386,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-15,00000000-0000-0000-0000-000000000388,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-15,00000000-0000-0000-0000-000000000388,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-16,00000000-0000-0000-0000-000000000386,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-16,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-16,00000000-0000-0000-0000-000000000386,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-17,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-17,00000000-0000-0000-0000-000000000386,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-18,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-18,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-18,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-19,00000000-0000-0000-0000-000000000388,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-19,00000000-0000-0000-0000-000000000388,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-19,00000000-0000-0000-0000-000000000385,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-21,00000000-0000-0000-0000-000000000388,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-22,00000000-0000-0000-0000-000000000388,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-22,00000000-0000-0000-0000-000000000388,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-22,00000000-0000-0000-0000-000000000389,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-22,00000000-0000-0000-0000-000000000390,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-22,00000000-0000-0000-0000-000000000389,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-24,00000000-0000-0000-0000-000000000391,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-24,00000000-0000-0000-0000-000000000386,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-24,00000000-0000-0000-0000-000000000389,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-24,00000000-0000-0000-0000-000000000389,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-24,00000000-0000-0000-0000-000000000389,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-24,00000000-0000-0000-0000-000000000389,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-02-25,00000000-0000-0000-0000-000000000391,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-03-18,00000000-0000-0000-0000-000000000373,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-03-18,00000000-0000-0000-0000-000000000392,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-03-19,00000000-0000-0000-0000-000000000374,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-03-26,00000000-0000-0000-0000-000000000370,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-03-30,00000000-0000-0000-0000-000000000393,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-03-30,00000000-0000-0000-0000-000000000393,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
2000-04-07,00000000-0000-0000-0000-000000000393,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,,,False,False,False,False,False,
